UserID,CodeID,Duration,TimeTotal,Correct,Answer,TimeStamp,rank
62,49,27632,27632,F,4,"2016-04-24 01:39:44",0
62,107,24038,24038,F,"208 13","2016-04-24 01:40:08",1
62,80,128908,156046,F,"4 8","2016-04-24 01:42:45",2
62,12,123201,131165,F,false,"2016-04-24 01:44:56",3
62,95,85362,101539,F,24,"2016-04-24 01:46:39",4
62,47,70416,196484,F,"6 10 5 6","2016-04-24 01:49:56",5
62,115,159830,274222,F,1.99,"2016-04-24 01:54:30",6
62,24,15919,15919,F,2,"2016-04-24 01:54:47",7
62,67,34796,103443,F,abcdef,"2016-04-24 01:56:31",8
62,101,8124,8124,T,0,"2016-04-24 01:56:40",9
62,25,31592,95495,T,5,"2016-04-24 01:58:16",10
62,110,32365,32365,T,3,"2016-04-24 01:58:49",11
62,85,92479,102647,F,"4 3","2016-04-24 02:00:32",12
62,59,144244,306483,F,false,"2016-04-24 02:05:39",13
62,126,102188,254873,F,7,"2016-04-24 02:09:55",14
62,103,13205,13205,F,104,"2016-04-24 02:10:09",15
62,31,134403,230220,F,9,"2016-04-24 02:14:00",16
62,8,11372,11372,T,6,"2016-04-24 02:14:11",17
62,37,21927,21927,F,126,"2016-04-24 02:14:34",18
62,84,38724,99274,F,"2 11 1","2016-04-24 02:16:14",19
62,54,98075,178959,T,1,"2016-04-24 02:19:14",20
62,5,44106,200897,T,true,"2016-04-24 02:22:35",21
62,18,42323,42323,T,"false 1","2016-04-24 02:23:18",22
62,61,24525,24525,F,"1 2","2016-04-24 02:23:43",23
62,120,11637,21534,T,32,"2016-04-24 02:24:04",24
62,90,139984,246595,F,6,"2016-04-24 02:28:11",25
62,114,102492,163493,F,5,"2016-04-24 02:30:55",26
62,43,12590,12590,F,9,"2016-04-24 02:31:08",27
62,96,76405,151984,T,e,"2016-04-24 02:33:41",28
62,56,188257,266761,T,true,"2016-04-24 02:38:08",29
62,30,14933,14933,T,9.0,"2016-04-24 02:38:24",30
62,11,78177,124721,F,false,"2016-04-24 02:40:29",31
62,42,10426,10426,T,21,"2016-04-24 02:40:40",32
62,121,30708,89515,T,4,"2016-04-24 02:42:09",33
62,77,25093,25093,F,"1 8","2016-04-24 02:42:35",34
62,71,23324,23324,F,"1 2","2016-04-24 02:42:59",35
62,79,31925,31925,F,"2 10","2016-04-24 02:43:31",36
62,23,44369,47168,F,"2 4","2016-04-24 02:44:19",37
62,13,9264,9264,F,"2 6","2016-04-24 02:44:29",38
62,113,48047,48047,F,9,"2016-04-24 02:45:17",39
62,36,42327,42327,T,"5 5","2016-04-24 02:46:00",40
62,116,15989,39063,T,2.0,"2016-04-24 02:46:40",41
62,104,6149,6149,T,g,"2016-04-24 02:46:47",42
62,55,52163,69180,T,true,"2016-04-24 02:47:57",43
62,65,88069,88069,F,"3 4,6","2016-04-24 02:49:25",44
62,92,49905,49905,T,b,"2016-04-24 02:50:15",45
62,7,37119,51977,T,0,"2016-04-24 02:51:08",46
62,89,190727,378614,F,9,"2016-04-24 02:57:27",47
62,74,15037,15037,T,true,"2016-04-24 02:57:42",48
62,122,125576,128874,T,4,"2016-04-24 02:59:51",49
62,98,24134,91890,T,2,"2016-04-24 03:01:24",50
62,6,57194,73397,F,false,"2016-04-24 03:02:38",51
62,53,18245,18245,F,4,"2016-04-24 03:02:56",52
62,17,19653,19653,F,"true 1","2016-04-24 03:03:16",53
62,48,36478,36478,F,9,"2016-04-24 03:03:53",54
62,20,66205,200371,F,"5 -1","2016-04-24 03:07:14",55
62,26,6384,6384,T,5,"2016-04-24 03:07:20",56
62,38,25558,26722,F,-256,"2016-04-24 03:07:47",57
62,119,18092,18092,F,261,"2016-04-24 03:08:06",58
62,91,10761,10761,T,e,"2016-04-24 03:08:17",59
62,72,22843,114939,T,"2 1","2016-04-24 03:10:12",60
62,86,79313,201855,F,"6 4","2016-04-24 03:13:34",61
62,60,61168,86616,T,true,"2016-04-24 03:15:01",62
62,78,81359,118399,T,"4 7","2016-04-24 03:17:00",63
62,102,7410,7410,T,0,"2016-04-24 03:17:08",64
62,109,18506,18506,F,4,"2016-04-24 03:17:27",65
62,62,8623,8623,T,"2 1","2016-04-24 03:17:36",66
62,108,15151,15151,F,0xd0,"2016-04-24 03:17:52",67
62,32,72068,72068,F,7,"2016-04-24 03:19:06",68
62,50,81912,290865,T,1,"2016-04-24 03:23:59",69
62,1,19658,19658,T,false,"2016-04-24 03:24:19",70
62,14,23979,23979,F,"3 4","2016-04-24 03:24:43",71
62,125,59944,59944,F,5,"2016-04-24 03:25:44",72
62,29,10010,10010,T,5.0,"2016-04-24 03:25:56",73
62,41,26504,26504,T,21,"2016-04-24 03:26:23",74
62,68,26527,26527,F,6,"2016-04-24 03:26:50",75
62,83,33532,33532,F,"3 5 1","2016-04-24 03:27:23",76
62,97,8713,8713,T,2,"2016-04-24 03:27:33",77
62,44,8877,8877,F,c,"2016-04-24 03:27:42",78
62,73,6873,6873,F,false,"2016-04-24 03:27:49",79
62,66,25257,25257,F,"8 4","2016-04-24 03:28:15",80
62,35,25855,25855,F,"1 2","2016-04-24 03:28:41",81
62,19,17793,17793,F,"2 1","2016-04-24 03:28:59",82
62,2,17451,17451,T,false,"2016-04-24 03:29:17",83
63,4,46367,46367,T,true,"2016-04-24 14:37:23",0
63,76,11383,11383,F,true,"2016-04-24 14:37:35",1
63,15,19499,19499,F,"false 0","2016-04-24 14:37:56",2
63,27,15089,15089,T,4,"2016-04-24 14:38:12",3
63,86,29300,54002,T,"4 0","2016-04-24 14:39:06",4
63,103,26163,27016,F,313034,"2016-04-24 14:39:34",5
63,97,12883,12883,T,2,"2016-04-24 14:39:48",6
63,34,11701,11701,T,6,"2016-04-24 14:40:01",7
63,49,29081,29081,T,1,"2016-04-24 14:40:31",8
63,68,47219,53887,F,"abcdef abcdef","2016-04-24 14:41:25",9
63,79,34020,34020,F,"2 10","2016-04-24 14:42:00",10
63,63,22186,33029,F,"3 7","2016-04-24 14:42:34",11
63,21,38889,38889,F,"false 2","2016-04-24 14:43:15",12
63,57,17964,17964,T,false,"2016-04-24 14:43:34",13
63,2,16103,16103,T,false,"2016-04-24 14:43:51",14
63,13,16283,16283,F,"2 6","2016-04-24 14:44:08",15
63,110,13222,13222,T,3,"2016-04-24 14:44:22",16
63,92,14678,14678,F,zxcvb,"2016-04-24 14:44:38",17
63,25,9163,9163,T,5,"2016-04-24 14:44:47",18
63,74,14229,14229,T,true,"2016-04-24 14:45:03",19
63,8,11297,11297,T,6,"2016-04-24 14:45:15",20
63,32,13103,13103,T,9,"2016-04-24 14:45:29",21
63,51,33814,33814,T,2,"2016-04-24 14:46:03",22
63,106,17898,17898,T,23,"2016-04-24 14:46:22",23
63,44,29249,39619,F,0x00000002,"2016-04-24 14:47:03",24
63,82,21213,21213,T,"2 7","2016-04-24 14:47:25",25
63,22,8270,8270,T,"true 1","2016-04-24 14:47:34",26
63,37,19686,19686,F,126,"2016-04-24 14:47:54",27
63,61,21440,25588,T,"2 1","2016-04-24 14:48:21",28
63,69,23317,23317,F,"4 1","2016-04-24 14:48:45",29
63,1,21277,21277,T,false,"2016-04-24 14:49:07",30
63,94,21408,21408,F,as,"2016-04-24 14:49:29",31
63,117,24752,24752,T,4,"2016-04-24 14:49:55",32
63,58,15819,15819,T,false,"2016-04-24 14:50:12",33
63,10,9675,9675,T,true,"2016-04-24 14:50:22",34
63,121,9618,9618,F,2,"2016-04-24 14:50:32",35
63,50,11262,11262,T,1,"2016-04-24 14:50:44",36
63,28,5962,5962,T,6,"2016-04-24 14:50:51",37
63,31,13600,13600,T,7,"2016-04-24 14:51:06",38
63,104,16080,16080,T,g,"2016-04-24 14:51:23",39
63,80,18400,18400,F,"4 8","2016-04-24 14:51:42",40
63,99,12557,12557,T,1,"2016-04-24 14:51:55",41
63,19,12191,12191,F,"2 1","2016-04-24 14:52:08",42
63,111,25474,41347,F,"7 3","2016-04-24 14:52:50",43
63,46,19516,19516,T,1,"2016-04-24 14:53:11",44
63,40,14319,14319,T,9,"2016-04-24 14:53:26",45
63,70,12445,12445,T,"4 5","2016-04-24 14:53:39",46
63,115,15824,15824,T,1,"2016-04-24 14:53:56",47
63,93,24349,24349,F,c,"2016-04-24 14:54:21",48
63,73,9691,9691,T,true,"2016-04-24 14:54:31",49
63,26,6834,6834,T,5,"2016-04-24 14:54:39",50
63,52,19929,19929,T,2,"2016-04-24 14:55:00",51
63,88,23690,64289,F,0,"2016-04-24 14:56:05",52
63,7,14524,14524,T,0,"2016-04-24 14:56:20",53
63,55,13568,13568,T,true,"2016-04-24 14:56:35",54
63,14,15068,15068,T,"3 5","2016-04-24 14:56:51",55
63,122,7515,7515,F,2,"2016-04-24 14:56:59",56
63,105,8251,8251,F,13,"2016-04-24 14:57:08",57
63,38,9152,9152,T,126,"2016-04-24 14:57:18",58
63,81,19593,19593,F,"5 6","2016-04-24 14:57:38",59
63,109,9743,9743,T,3,"2016-04-24 14:57:48",60
63,98,4131,4131,T,2,"2016-04-24 14:57:53",61
63,20,9497,9497,T,"6 -1","2016-04-24 14:58:03",62
63,45,12177,12177,T,2,"2016-04-24 14:58:17",63
63,64,19257,19257,F,"6 7","2016-04-24 14:58:37",64
63,116,9025,9025,T,2,"2016-04-24 14:58:46",65
63,75,6317,6317,F,true,"2016-04-24 14:58:54",66
63,67,8030,8030,F,abcdef,"2016-04-24 14:59:02",67
63,85,24811,74801,F,"3 0","2016-04-24 15:00:18",68
63,124,12421,12421,T,10,"2016-04-24 15:00:31",69
63,3,6286,6286,T,true,"2016-04-24 15:00:38",70
63,33,12400,12400,F,10,"2016-04-24 15:00:51",71
63,39,16312,16312,F,21,"2016-04-24 15:01:09",72
63,16,8552,8552,T,"true 1","2016-04-24 15:01:18",73
63,112,18945,18945,F,"3 8","2016-04-24 15:01:38",74
63,91,14433,14433,F,2,"2016-04-24 15:01:53",75
63,56,18560,18560,T,true,"2016-04-24 15:02:12",76
63,9,8797,8797,T,true,"2016-04-24 15:02:22",77
63,62,9622,9622,T,"2 1","2016-04-24 15:02:32",78
63,43,13748,13748,F,cdefgh,"2016-04-24 15:02:47",79
63,100,4074,4074,T,1,"2016-04-24 15:02:51",80
63,118,34055,34055,T,4,"2016-04-24 15:03:26",81
63,87,24415,31547,F,5,"2016-04-24 15:03:58",82
63,123,14222,14222,T,3,"2016-04-24 15:04:14",83
67,83,56076,65533,T,"5 5 2","2016-04-24 20:14:22",0
67,125,73393,75897,T,7,"2016-04-24 20:15:39",1
67,93,60033,60033,T,v,"2016-04-24 20:16:39",2
67,117,62203,64666,T,4,"2016-04-24 20:17:45",3
67,16,51638,57679,T,"true 1","2016-04-24 20:18:43",4
67,47,65060,65060,T,3,"2016-04-24 20:19:49",5
67,27,26605,26605,T,4,"2016-04-24 20:20:16",6
68,104,24348,45998,T,g,"2016-04-24 20:20:43",0
67,54,34567,48897,T,1,"2016-04-24 20:21:05",7
67,3,37853,37853,T,true,"2016-04-24 20:21:44",8
67,42,33185,33185,T,21,"2016-04-24 20:22:17",9
68,49,41923,132356,F,4,"2016-04-24 20:22:57",1
68,2,27912,27912,T,false,"2016-04-24 20:23:26",2
67,65,72814,79580,T,"8 8","2016-04-24 20:23:37",10
68,68,23803,23803,F,abcdef,"2016-04-24 20:23:52",3
67,106,34458,34458,T,23,"2016-04-24 20:24:12",11
68,35,22212,22212,F,"1 2","2016-04-24 20:24:15",4
67,76,26626,26626,T,false,"2016-04-24 20:24:40",12
68,61,23183,38683,F,"1 2","2016-04-24 20:24:55",5
68,115,14597,14597,T,1,"2016-04-24 20:25:11",6
67,34,46697,52725,T,6,"2016-04-24 20:25:33",13
68,37,22099,22099,F,126,"2016-04-24 20:25:34",7
68,96,23183,35927,F,abcd,"2016-04-24 20:26:11",8
67,114,36195,51107,T,8,"2016-04-24 20:26:25",14
68,122,21613,21613,T,4,"2016-04-24 20:26:34",9
68,98,11367,11367,F,1,"2016-04-24 20:26:46",10
68,7,10256,10256,F,-1,"2016-04-24 20:26:58",11
68,55,23775,23775,T,true,"2016-04-24 20:27:23",12
67,90,83211,93537,T,4,"2016-04-24 20:27:59",15
68,113,29982,65600,F,9,"2016-04-24 20:28:30",13
67,101,31118,31118,T,0,"2016-04-24 20:28:31",16
67,59,29996,29996,T,true,"2016-04-24 20:29:01",17
68,86,25770,55782,F,"5 0","2016-04-24 20:29:27",14
67,12,31273,31273,T,true,"2016-04-24 20:29:33",18
69,16,28648,28648,T,"true 1","2016-04-24 20:29:38",0
68,50,11645,11645,T,1,"2016-04-24 20:29:40",15
69,2,18378,18378,T,false,"2016-04-24 20:29:57",1
68,78,20361,20361,T,"4 7","2016-04-24 20:30:01",16
67,23,31912,35751,F,"2 4","2016-04-24 20:30:09",19
69,27,20667,20667,T,4,"2016-04-24 20:30:18",2
68,29,34964,34964,T,5,"2016-04-24 20:30:37",17
67,29,32200,32200,T,5.0,"2016-04-24 20:30:42",20
68,103,12331,12331,F,104,"2016-04-24 20:30:50",18
68,19,18768,18768,F,"2 1","2016-04-24 20:31:10",19
67,4,43044,43044,T,true,"2016-04-24 20:31:26",21
68,120,18029,18029,T,32,"2016-04-24 20:31:29",20
68,72,16415,16415,T,"2 1","2016-04-24 20:31:47",21
69,116,45655,89315,T,2,"2016-04-24 20:31:48",3
69,68,34361,34361,F,abcdef,"2016-04-24 20:32:22",4
68,32,27157,35318,F,5,"2016-04-24 20:32:23",22
69,82,18125,18125,T,"2 7","2016-04-24 20:32:41",5
69,121,19578,19578,T,4,"2016-04-24 20:33:01",6
69,98,15605,15605,T,2,"2016-04-24 20:33:16",7
68,83,52525,58734,F,"3 5 1","2016-04-24 20:33:25",23
67,15,73042,127000,F,"false 0","2016-04-24 20:33:33",22
69,8,17284,17284,T,6,"2016-04-24 20:33:34",8
68,121,11294,11294,T,4,"2016-04-24 20:33:37",24
69,40,14741,14741,T,9,"2016-04-24 20:33:49",9
68,13,15130,15130,F,"2 6","2016-04-24 20:33:54",25
68,38,15639,15639,T,126,"2016-04-24 20:34:10",26
69,45,23397,26226,F,22,"2016-04-24 20:34:15",10
69,19,26511,26511,T,"3 1","2016-04-24 20:34:42",11
67,66,71573,71573,T,"8 8","2016-04-24 20:34:45",23
69,50,19695,19695,T,1,"2016-04-24 20:35:02",12
68,95,27584,50966,F,qazw,"2016-04-24 20:35:03",27
69,103,8725,8725,F,104,"2016-04-24 20:35:11",13
68,59,11712,11712,F,false,"2016-04-24 20:35:16",28
67,70,34365,34365,T,"4 5","2016-04-24 20:35:20",24
67,77,44366,44366,T,"3 9","2016-04-24 20:36:05",25
68,89,26880,55904,F,5,"2016-04-24 20:36:13",29
67,82,18837,18837,T,"2 7","2016-04-24 20:36:24",26
69,55,39405,76869,T,true,"2016-04-24 20:36:28",14
68,30,22796,25365,T,9,"2016-04-24 20:36:40",30
67,124,35233,37251,T,10,"2016-04-24 20:37:02",27
69,85,40373,43064,F,"3 2","2016-04-24 20:37:12",15
68,1,32768,32768,T,false,"2016-04-24 20:37:14",31
68,65,45040,70451,F,"3 6","2016-04-24 20:38:26",32
69,112,45331,77452,T,"8 3","2016-04-24 20:38:29",16
68,24,12718,12718,T,"5 3","2016-04-24 20:38:40",33
67,48,43393,108768,T,4,"2016-04-24 20:38:51",28
69,14,24051,28538,T,"3 5","2016-04-24 20:38:58",17
68,108,22787,23061,T,0,"2016-04-24 20:39:04",34
68,44,20956,20956,F,ab,"2016-04-24 20:39:26",35
69,64,36325,36325,T,"7 7","2016-04-24 20:39:35",18
68,101,8319,8319,T,0,"2016-04-24 20:39:36",36
68,53,11361,11361,F,3,"2016-04-24 20:39:49",37
67,53,62590,62590,T,1,"2016-04-24 20:39:54",29
69,79,25256,25256,F,"1 5","2016-04-24 20:40:00",19
68,14,23941,23941,T,"3 5","2016-04-24 20:40:14",38
69,67,15024,15024,F,abcdef,"2016-04-24 20:40:16",20
69,7,6840,6840,T,0,"2016-04-24 20:40:23",21
68,36,9055,9055,T,"5 5","2016-04-24 20:40:25",39
67,41,38848,38848,T,21,"2016-04-24 20:40:34",30
68,116,12241,12241,T,2,"2016-04-24 20:40:42",40
69,39,30720,30720,F,21,"2016-04-24 20:40:54",22
68,126,15311,15311,F,7,"2016-04-24 20:40:58",41
69,25,10606,10606,T,5,"2016-04-24 20:41:04",23
69,117,14019,14019,F,5,"2016-04-24 20:41:19",24
68,56,20941,20941,T,true,"2016-04-24 20:41:22",42
67,108,43276,51104,T,0,"2016-04-24 20:41:25",31
68,12,16732,16732,T,true,"2016-04-24 20:41:40",43
68,26,6547,6547,T,5,"2016-04-24 20:41:48",44
69,52,40542,48633,T,2,"2016-04-24 20:42:08",25
67,36,41685,46335,T,"5 5","2016-04-24 20:42:12",32
69,92,21839,21839,F,zxcvb,"2016-04-24 20:42:30",26
68,90,25371,43100,F,9,"2016-04-24 20:42:33",45
69,76,10145,10145,F,true,"2016-04-24 20:42:41",27
68,67,11265,11265,F,abcdef,"2016-04-24 20:42:45",46
68,109,8281,8281,T,3,"2016-04-24 20:42:54",47
69,124,20594,20594,F,4,"2016-04-24 20:43:02",28
68,73,11353,11353,F,false,"2016-04-24 20:43:07",48
68,48,28659,32496,F,9,"2016-04-24 20:43:41",49
67,120,89274,97019,T,32,"2016-04-24 20:43:50",33
68,5,9176,9176,F,false,"2016-04-24 20:43:51",50
67,5,30888,30888,T,true,"2016-04-24 20:44:21",34
69,31,79718,79718,F,5,"2016-04-24 20:44:22",29
68,66,30584,30584,F,"4 8","2016-04-24 20:44:24",51
69,58,24395,24395,T,false,"2016-04-24 20:44:47",30
68,84,23984,23984,F,"2 11 1","2016-04-24 20:44:49",52
69,15,16051,16051,F,"false 1","2016-04-24 20:45:03",31
68,54,23844,23844,T,1,"2016-04-24 20:45:14",53
69,46,13725,13725,T,1,"2016-04-24 20:45:17",32
69,100,4820,4820,T,1,"2016-04-24 20:45:22",33
69,106,6302,6302,F,2,"2016-04-24 20:45:29",34
68,125,17500,17500,F,5,"2016-04-24 20:45:33",54
69,21,20434,20434,T,"true 1","2016-04-24 20:45:50",35
68,107,19764,19764,T,0,"2016-04-24 20:45:53",55
69,80,24484,24484,T,"6 8","2016-04-24 20:46:14",36
68,18,22090,22090,F,1,"2016-04-24 20:46:17",56
69,10,12356,12356,F,false,"2016-04-24 20:46:27",37
68,119,9990,9990,F,261,"2016-04-24 20:46:27",57
68,31,13574,13574,F,5,"2016-04-24 20:46:42",58
68,8,10816,10816,T,6,"2016-04-24 20:46:54",59
69,111,32146,32146,T,"5 3","2016-04-24 20:47:00",38
68,41,18555,18555,F,10,"2016-04-24 20:47:13",60
67,88,91715,173397,F,5,"2016-04-24 20:47:15",35
67,94,25315,25315,T,d,"2016-04-24 20:47:41",36
68,20,28169,28169,F,"5 -1","2016-04-24 20:47:43",61
67,60,11675,11675,T,true,"2016-04-24 20:47:53",37
68,91,9782,9782,F,qwe,"2016-04-24 20:47:54",62
69,63,23573,62113,F,"4 24","2016-04-24 20:48:03",39
69,26,6865,6865,T,5,"2016-04-24 20:48:10",40
68,43,14831,14831,F,abcdef,"2016-04-24 20:48:10",63
68,74,11611,11611,T,true,"2016-04-24 20:48:23",64
67,71,33108,33108,F,"1 2","2016-04-24 20:48:27",38
68,60,7542,7542,T,true,"2016-04-24 20:48:31",65
69,93,22506,22506,F,3,"2016-04-24 20:48:33",41
68,62,7967,7967,T,"2 1","2016-04-24 20:48:40",66
68,71,11443,11443,F,"1 2","2016-04-24 20:48:53",67
69,74,23085,27076,T,true,"2016-04-24 20:49:00",42
68,97,7547,7547,T,2,"2016-04-24 20:49:01",68
67,63,40212,40212,T,"7 7","2016-04-24 20:49:07",39
68,110,12849,12849,F,0,"2016-04-24 20:49:16",69
69,34,23834,23834,T,6,"2016-04-24 20:49:24",43
68,79,21641,21641,T,"4 10","2016-04-24 20:49:39",70
69,37,17932,17932,F,126,"2016-04-24 20:49:43",44
67,11,37397,37397,T,true,"2016-04-24 20:49:45",40
69,122,18597,18597,T,4,"2016-04-24 20:50:02",45
69,56,11591,11591,T,true,"2016-04-24 20:50:13",46
68,85,33976,33976,F,"3 5","2016-04-24 20:50:14",71
68,11,6508,6508,T,true,"2016-04-24 20:50:21",72
69,70,13497,13497,T,"4 5","2016-04-24 20:50:27",47
68,25,6467,6467,T,5,"2016-04-24 20:50:28",73
68,42,7074,7074,T,21,"2016-04-24 20:50:37",74
67,17,55505,55505,T,"false 1","2016-04-24 20:50:41",41
68,17,18332,18332,F,true,"2016-04-24 20:50:56",75
68,47,11830,11830,F,7,"2016-04-24 20:51:10",76
68,6,10836,10836,T,true,"2016-04-24 20:51:21",77
67,46,47907,47907,T,1,"2016-04-24 20:51:30",42
68,77,18543,18543,F,"1 8","2016-04-24 20:51:41",78
67,40,20884,20884,T,9,"2016-04-24 20:51:51",43
68,92,9954,9954,T,b,"2016-04-24 20:51:52",79
68,23,8329,8329,F,"2 4","2016-04-24 20:52:02",80
67,100,12555,12555,T,1,"2016-04-24 20:52:04",44
68,102,3682,3682,T,0,"2016-04-24 20:52:07",81
68,114,18472,18472,F,10,"2016-04-24 20:52:27",82
67,22,28605,28605,T,"true 1","2016-04-24 20:52:33",45
68,80,19405,19405,F,"4 8","2016-04-24 20:52:47",83
69,51,103853,160755,T,2,"2016-04-24 20:53:08",48
69,104,6173,6173,T,g,"2016-04-24 20:53:15",49
69,1,40411,40411,F,true,"2016-04-24 20:53:55",50
67,105,81476,97040,T,11,"2016-04-24 20:54:11",46
69,22,20294,20294,T,"true 1","2016-04-24 20:54:16",51
69,110,15519,15519,T,3,"2016-04-24 20:54:32",52
69,61,15783,15783,T,"2 1","2016-04-24 20:54:48",53
67,51,71771,71771,T,2,"2016-04-24 20:55:23",47
69,118,50813,50813,T,4,"2016-04-24 20:55:39",54
67,119,67751,74629,T,5,"2016-04-24 20:56:38",48
67,126,36700,36700,T,9,"2016-04-24 20:57:16",49
69,88,35908,121766,F,5,"2016-04-24 20:57:41",55
69,32,27007,36462,T,9,"2016-04-24 20:58:17",56
69,44,19833,19833,F,abcdef,"2016-04-24 20:58:37",57
67,84,85685,85685,T,"11 11 10","2016-04-24 20:58:42",50
69,97,7780,7780,T,2,"2016-04-24 20:58:46",58
69,57,15125,15125,T,false,"2016-04-24 20:59:02",59
69,123,10073,10073,F,6,"2016-04-24 20:59:12",60
67,113,27179,40986,T,7,"2016-04-24 20:59:24",51
69,81,19199,19199,F,"1 5","2016-04-24 20:59:32",61
67,75,12798,12798,F,true,"2016-04-24 20:59:37",52
69,73,17503,17503,T,true,"2016-04-24 20:59:49",62
69,49,22480,26621,T,1,"2016-04-24 21:00:16",63
69,4,10365,10365,T,true,"2016-04-24 21:00:27",64
69,69,18369,18369,F,"4 2","2016-04-24 21:00:46",65
67,89,67711,70459,T,2,"2016-04-24 21:00:48",53
69,105,9730,9730,F,13,"2016-04-24 21:00:56",66
69,38,12596,12596,T,126,"2016-04-24 21:01:08",67
69,20,13371,13371,T,"6 -1","2016-04-24 21:01:22",68
67,64,42664,42664,F,"6 7","2016-04-24 21:01:31",54
69,91,12698,12698,F,qwert,"2016-04-24 21:01:35",69
67,95,32788,32788,T,s,"2016-04-24 21:02:04",55
67,6,23716,23716,T,true,"2016-04-24 21:02:29",56
69,86,48688,70323,T,"4 0","2016-04-24 21:02:46",70
67,102,20892,20892,T,0,"2016-04-24 21:02:50",57
69,28,9103,9103,T,6,"2016-04-24 21:02:55",71
69,109,7225,7225,T,3,"2016-04-24 21:03:03",72
67,39,21412,21412,F,21,"2016-04-24 21:03:12",58
69,62,10982,10982,T,"2 1","2016-04-24 21:03:14",73
69,115,6380,6380,T,1,"2016-04-24 21:03:21",74
67,10,29747,29747,T,true,"2016-04-24 21:03:42",59
67,18,18915,18915,T,"false 1","2016-04-24 21:04:02",60
67,30,14934,14934,T,9.0,"2016-04-24 21:04:17",61
69,33,70705,70705,F,10,"2016-04-24 21:04:32",75
67,72,17679,17679,T,"2 1","2016-04-24 21:04:35",62
69,43,50387,90161,F,9,"2016-04-24 21:06:06",76
67,81,92010,92010,F,"1 5","2016-04-24 21:06:08",63
69,3,9066,9066,T,true,"2016-04-24 21:06:15",77
69,75,5584,5584,F,true,"2016-04-24 21:06:21",78
69,99,4772,4772,F,3,"2016-04-24 21:06:26",79
67,35,25011,25011,T,"2 2","2016-04-24 21:06:33",64
69,13,8497,8497,F,"3 6","2016-04-24 21:06:35",80
69,9,18189,18189,F,false,"2016-04-24 21:06:54",81
69,94,10094,10094,T,d,"2016-04-24 21:07:04",82
67,57,42987,42987,T,false,"2016-04-24 21:07:17",65
69,87,16608,16608,F,5,"2016-04-24 21:07:21",83
67,78,40411,40411,T,"4 7","2016-04-24 21:07:57",66
67,45,34828,34828,T,2,"2016-04-24 21:08:33",67
67,87,61805,61805,F,5,"2016-04-24 21:09:35",68
67,112,43144,43144,T,"8 3","2016-04-24 21:10:19",69
67,24,32242,32242,T,"5 3","2016-04-24 21:10:52",70
67,107,30171,30171,T,0,"2016-04-24 21:11:22",71
67,99,27084,27084,T,1,"2016-04-24 21:11:50",72
67,9,33290,33290,T,true,"2016-04-24 21:12:24",73
67,96,31910,31910,T,e,"2016-04-24 21:12:56",74
67,118,65130,71681,T,4,"2016-04-24 21:14:08",75
67,52,33519,39687,T,2,"2016-04-24 21:14:48",76
67,33,28619,28619,T,6,"2016-04-24 21:15:18",77
67,69,60196,60196,T,"4 5","2016-04-24 21:16:18",78
67,28,9907,9907,T,6,"2016-04-24 21:16:29",79
67,58,26811,26811,T,false,"2016-04-24 21:16:56",80
67,123,30150,30150,T,3,"2016-04-24 21:17:27",81
67,111,83801,83801,F,"3 5","2016-04-24 21:18:51",82
67,21,31540,31540,T,"true 1","2016-04-24 21:19:23",83
70,95,90987,227215,T,s,"2016-04-25 01:18:44",0
70,45,11593,32253,T,2,"2016-04-25 01:19:16",1
70,112,21274,63290,T,"8 3","2016-04-25 01:20:20",2
70,12,23098,36941,T,true,"2016-04-25 01:20:57",3
70,101,13914,19882,T,0,"2016-04-25 01:21:17",4
70,41,31814,44961,T,21,"2016-04-25 01:22:02",5
70,17,20367,49346,F,true,"2016-04-25 01:22:52",6
70,23,9317,9317,T,"1 4","2016-04-25 01:23:01",7
70,58,8358,8358,T,false,"2016-04-25 01:23:09",8
70,89,15745,33801,T,2,"2016-04-25 01:23:43",9
70,123,14200,14200,F,6,"2016-04-25 01:23:58",10
70,35,15731,15731,T,"2 2","2016-04-25 01:24:14",11
70,82,15215,15215,T,"2 7","2016-04-25 01:24:29",12
70,120,15041,15041,T,32,"2016-04-25 01:24:44",13
70,30,6678,6678,T,9.0,"2016-04-25 01:24:51",14
71,119,42983,42983,F,261,"2016-04-25 01:25:04",0
70,4,14232,14232,T,true,"2016-04-25 01:25:05",15
71,97,15875,15875,T,2,"2016-04-25 01:25:21",1
70,48,7777,15877,T,4,"2016-04-25 01:25:21",16
70,77,8456,16418,T,"3 9","2016-04-25 01:25:38",17
70,42,5750,5750,T,21,"2016-04-25 01:25:44",18
71,19,24987,24987,F,"2 1","2016-04-25 01:25:46",2
70,52,8631,15236,T,2,"2016-04-25 01:25:59",19
70,96,10948,23870,T,e,"2016-04-25 01:26:23",20
71,95,47345,50716,T,s,"2016-04-25 01:26:37",3
70,16,13488,55682,F,true,"2016-04-25 01:27:19",21
71,122,47238,51053,T,4,"2016-04-25 01:27:28",4
70,71,26379,43511,F,"1 2","2016-04-25 01:28:03",22
70,88,5520,11916,T,1,"2016-04-25 01:28:15",23
70,64,6690,11986,T,"7 7","2016-04-25 01:28:27",24
70,108,8607,17203,T,0,"2016-04-25 01:28:44",25
70,21,5796,13616,F,true,"2016-04-25 01:28:58",26
70,60,5296,11410,T,true,"2016-04-25 01:29:10",27
